port,latitude,longitude,mmsis_in_port,port_cluster
5_6,56.02750918910021,12.693724837554749,220476000,31
5_6,56.02750918910021,12.693724837554749,265504660,31
5_6,56.02750918910021,12.693724837554749,305411000,31
5_6,56.02750918910021,12.693724837554749,305540000,31
29_10,57.6901697623119,11.860828760438226,636023946,35
29_10,57.6901697623119,11.860828760438226,255805899,35
29_10,57.6901697623119,11.860828760438226,255806464,35
29_10,57.6901697623119,11.860828760438226,265512660,35
29_10,57.6901697623119,11.860828760438226,266476000,35
29_10,57.6901697623119,11.860828760438226,266203000,35
29_10,57.6901697623119,11.860828760438226,265812560,35
58_0,54.73049050328281,8.689409003668453,211782080,99
58_0,54.73049050328281,8.689409003668453,211222960,99
58_0,54.73049050328281,8.689409003668453,211551940,99
58_0,54.73049050328281,8.689409003668453,211673560,99
27_4,55.63596978177853,13.017371664831792,265054980,56
27_4,55.63596978177853,13.017371664831792,256717000,56
27_4,55.63596978177853,13.017371664831792,266476000,56
27_4,55.63596978177853,13.017371664831792,220476000,56
27_4,55.63596978177853,13.017371664831792,538006779,56
27_4,55.63596978177853,13.017371664831792,314035000,56
27_4,55.63596978177853,13.017371664831792,231846000,56
12_8,57.05706105264188,9.877395849715507,219000875,85
12_8,57.05706105264188,9.877395849715507,219033608,85
12_8,57.05706105264188,9.877395849715507,219015127,85
8_9,57.49330912051453,10.504219595515476,220076700,54
8_9,57.49330912051453,10.504219595515476,219000895,54
8_9,57.49330912051453,10.504219595515476,220368000,54
8_9,57.49330912051453,10.504219595515476,219028081,54
8_9,57.49330912051453,10.504219595515476,220024000,54
8_9,57.49330912051453,10.504219595515476,220256000,54
8_9,57.49330912051453,10.504219595515476,219005956,54
8_9,57.49330912051453,10.504219595515476,219021235,54
8_9,57.49330912051453,10.504219595515476,219904000,54
8_9,57.49330912051453,10.504219595515476,220359000,54
8_9,57.49330912051453,10.504219595515476,219024715,54
8_9,57.49330912051453,10.504219595515476,219024923,54
8_9,57.49330912051453,10.504219595515476,219013005,54
8_9,57.49330912051453,10.504219595515476,219001522,54
8_9,57.49330912051453,10.504219595515476,219006971,54
8_9,57.49330912051453,10.504219595515476,219023911,54
8_9,57.49330912051453,10.504219595515476,219001647,54
8_9,57.49330912051453,10.504219595515476,219005964,54
8_9,57.49330912051453,10.504219595515476,219003138,54
8_9,57.49330912051453,10.504219595515476,219029055,54
8_9,57.49330912051453,10.504219595515476,219002585,54
8_9,57.49330912051453,10.504219595515476,219010207,54
8_9,57.49330912051453,10.504219595515476,219012459,54
8_9,57.49330912051453,10.504219595515476,219000158,54
8_9,57.49330912051453,10.504219595515476,219005954,54
8_9,57.49330912051453,10.504219595515476,219015617,54
8_9,57.49330912051453,10.504219595515476,219000181,54
8_9,57.49330912051453,10.504219595515476,219000167,54
8_9,57.49330912051453,10.504219595515476,219006248,54
8_9,57.49330912051453,10.504219595515476,219022342,54
57_10,59.26778079416374,11.081767532675707,992576504,100
57_10,59.26778079416374,11.081767532675707,992576501,100
57_10,59.26778079416374,11.081767532675707,992576500,100
37_1,55.09746149828888,14.692418767303536,219022260,66
37_1,55.09746149828888,14.692418767303536,219032956,66
37_1,55.09746149828888,14.692418767303536,219007671,66
37_1,55.09746149828888,14.692418767303536,219033720,66
37_1,55.09746149828888,14.692418767303536,219173000,66
37_1,55.09746149828888,14.692418767303536,219032845,66
37_1,55.09746149828888,14.692418767303536,210561000,66
37_1,55.09746149828888,14.692418767303536,219006514,66
37_1,55.09746149828888,14.692418767303536,219033941,66
37_1,55.09746149828888,14.692418767303536,219026000,66
37_1,55.09746149828888,14.692418767303536,219028158,66
37_1,55.09746149828888,14.692418767303536,219007641,66
37_1,55.09746149828888,14.692418767303536,219017081,66
37_1,55.09746149828888,14.692418767303536,219001468,66
37_1,55.09746149828888,14.692418767303536,219028133,66
37_1,55.09746149828888,14.692418767303536,219001058,66
5_10,57.60089600037573,10.626126999476591,219010873,101
5_10,57.60089600037573,10.626126999476591,351649000,101
5_10,57.60089600037573,10.626126999476591,219355000,101
33_4,55.66755064106136,12.635568447016585,219030294,19
33_4,55.66755064106136,12.635568447016585,219023719,19
33_4,55.66755064106136,12.635568447016585,210928545,19
33_4,55.66755064106136,12.635568447016585,219025637,19
33_4,55.66755064106136,12.635568447016585,219007937,19
33_4,55.66755064106136,12.635568447016585,219001619,19
33_4,55.66755064106136,12.635568447016585,219032232,19
0_8,56.795117431037276,8.864594854795296,219023664,13
0_8,56.795117431037276,8.864594854795296,219005886,13
0_8,56.795117431037276,8.864594854795296,219002686,13
0_8,56.795117431037276,8.864594854795296,219005827,13
0_8,56.795117431037276,8.864594854795296,219020188,13
0_8,56.795117431037276,8.864594854795296,219009414,13
0_8,56.795117431037276,8.864594854795296,219020187,13
12_7,56.53369900693984,10.71226943887139,219007781,102
12_7,56.53369900693984,10.71226943887139,219029555,102
12_7,56.53369900693984,10.71226943887139,219003369,102
12_7,56.53369900693984,10.71226943887139,219005659,102
12_7,56.53369900693984,10.71226943887139,220099000,102
12_7,56.53369900693984,10.71226943887139,220114000,102
12_7,56.53369900693984,10.71226943887139,219007078,102
14_8,57.05885458980861,12.272818580253519,265703000,103
14_8,57.05885458980861,12.272818580253519,266166000,103
14_8,57.05885458980861,12.272818580253519,266163000,103
14_8,57.05885458980861,12.272818580253519,265044960,103
14_8,57.05885458980861,12.272818580253519,265031100,103
14_8,57.05885458980861,12.272818580253519,266332000,103
14_8,57.05885458980861,12.272818580253519,265502370,103
14_8,57.05885458980861,12.272818580253519,266319000,103
14_8,57.05885458980861,12.272818580253519,266160000,103
14_8,57.05885458980861,12.272818580253519,266057000,103
14_8,57.05885458980861,12.272818580253519,266365000,103
14_8,57.05885458980861,12.272818580253519,266394000,103
14_5,55.714214299922155,12.630366676304632,230138770,19
14_5,55.714214299922155,12.630366676304632,230129310,19
14_5,55.714214299922155,12.630366676304632,231846000,19
14_5,55.714214299922155,12.630366676304632,219007693,19
14_5,55.714214299922155,12.630366676304632,230942970,19
14_5,55.714214299922155,12.630366676304632,244645000,19
14_5,55.714214299922155,12.630366676304632,219027899,19
14_5,55.714214299922155,12.630366676304632,563070700,19
14_5,55.714214299922155,12.630366676304632,219024675,19
21_6,56.1661283448207,10.221539605627974,219015161,3
21_6,56.1661283448207,10.221539605627974,219025783,3
21_6,56.1661283448207,10.221539605627974,219020587,3
33_3,55.45500609597847,12.194406867406858,219023752,78
33_3,55.45500609597847,12.194406867406858,219000551,78
33_3,55.45500609597847,12.194406867406858,246483000,78
33_3,55.45500609597847,12.194406867406858,219026000,78
33_3,55.45500609597847,12.194406867406858,209014000,78
36_10,57.698277747974394,11.91904318450668,266343000,35
36_10,57.698277747974394,11.91904318450668,266322000,35
36_10,57.698277747974394,11.91904318450668,266155000,35
38_3,55.46920975857199,10.533264869624595,219348000,88
38_3,55.46920975857199,10.533264869624595,219024597,88
38_3,55.46920975857199,10.533264869624595,219024175,88
38_3,55.46920975857199,10.533264869624595,219032995,88
38_3,55.46920975857199,10.533264869624595,219011283,88
38_3,55.46920975857199,10.533264869624595,219006099,88
38_3,55.46920975857199,10.533264869624595,257100000,88
38_3,55.46920975857199,10.533264869624595,228085000,88
38_3,55.46920975857199,10.533264869624595,257182000,88
38_3,55.46920975857199,10.533264869624595,209952000,88
27_10,57.68931527950141,11.893292278098468,265708710,35
27_10,57.68931527950141,11.893292278098468,231809000,35
27_10,57.68931527950141,11.893292278098468,231807000,35
27_10,57.68931527950141,11.893292278098468,265606380,35
27_10,57.68931527950141,11.893292278098468,266212000,35
27_10,57.68931527950141,11.893292278098468,265550210,35
38_4,55.67588172440321,12.593594345371459,219033884,19
38_4,55.67588172440321,12.593594345371459,219000654,19
38_4,55.67588172440321,12.593594345371459,219007898,19
41_0,54.48049310344568,13.59356383629649,377603000,104
41_0,54.48049310344568,13.59356383629649,255805280,104
41_0,54.48049310344568,13.59356383629649,215888000,104
41_0,54.48049310344568,13.59356383629649,236111817,104
41_0,54.48049310344568,13.59356383629649,210052000,104
55_10,58.40047168209369,12.322779265336978,992651013,105
55_10,58.40047168209369,12.322779265336978,992651014,105
55_10,58.40047168209369,12.322779265336978,992651012,105
24_4,55.61461112244718,12.99588634870368,265610950,56
24_4,55.61461112244718,12.99588634870368,265514800,56
24_4,55.61461112244718,12.99588634870368,231846000,56
24_4,55.61461112244718,12.99588634870368,220476000,56
24_4,55.61461112244718,12.99588634870368,265719650,56
24_4,55.61461112244718,12.99588634870368,265541980,56
20_1,54.995812263063414,11.878990864292192,246389000,93
20_1,54.995812263063414,11.878990864292192,235106475,93
20_1,54.995812263063414,11.878990864292192,245371000,93
20_1,54.995812263063414,11.878990864292192,231336000,93
20_1,54.995812263063414,11.878990864292192,219777000,93
20_1,54.995812263063414,11.878990864292192,219014267,93
20_1,54.995812263063414,11.878990864292192,219000183,93
20_1,54.995812263063414,11.878990864292192,210290000,93
15_6,56.15309479732554,10.251070682240222,219022903,3
15_6,56.15309479732554,10.251070682240222,219705000,3
15_6,56.15309479732554,10.251070682240222,219005313,3
15_6,56.15309479732554,10.251070682240222,219005477,3
15_6,56.15309479732554,10.251070682240222,219018172,3
15_6,56.15309479732554,10.251070682240222,219002416,3
15_6,56.15309479732554,10.251070682240222,305411000,3
15_6,56.15309479732554,10.251070682240222,219026261,3
32_10,57.69060147001233,11.839274596444799,248744000,35
32_10,57.69060147001233,11.839274596444799,219435000,35
32_10,57.69060147001233,11.839274596444799,219281000,35
32_10,57.69060147001233,11.839274596444799,220253000,35
32_10,57.69060147001233,11.839274596444799,265512660,35
32_10,57.69060147001233,11.839274596444799,265812560,35
19_1,54.99362300043887,9.985486664000568,219005511,106
19_1,54.99362300043887,9.985486664000568,219000606,106
19_1,54.99362300043887,9.985486664000568,219023531,106
14_1,54.95304260195847,12.467201186976292,218043440,107
14_1,54.95304260195847,12.467201186976292,211810060,107
14_1,54.95304260195847,12.467201186976292,219017204,107
14_1,54.95304260195847,12.467201186976292,219016747,107
14_1,54.95304260195847,12.467201186976292,219029707,107
22_10,57.68178435002191,11.789440714022339,265606380,35
22_10,57.68178435002191,11.789440714022339,257998000,35
22_10,57.68178435002191,11.789440714022339,231809000,35
13_5,55.71154826798694,12.595962025618729,219008904,19
13_5,55.71154826798694,12.595962025618729,219004634,19
13_5,55.71154826798694,12.595962025618729,231846000,19
13_5,55.71154826798694,12.595962025618729,305287000,19
13_5,55.71154826798694,12.595962025618729,219024675,19
13_5,55.71154826798694,12.595962025618729,219026305,19
13_5,55.71154826798694,12.595962025618729,219026301,19
13_5,55.71154826798694,12.595962025618729,219026304,19
13_5,55.71154826798694,12.595962025618729,219000575,19
13_5,55.71154826798694,12.595962025618729,219004407,19
13_5,55.71154826798694,12.595962025618729,211787120,19
4_9,57.436563100101445,10.553303774721646,266212000,54
4_9,57.436563100101445,10.553303774721646,305530000,54
4_9,57.436563100101445,10.553303774721646,265012140,54
4_9,57.436563100101445,10.553303774721646,219592000,54
4_9,57.436563100101445,10.553303774721646,219111111,54
4_9,57.436563100101445,10.553303774721646,231872000,54
4_9,57.436563100101445,10.553303774721646,219019887,54
4_9,57.436563100101445,10.553303774721646,219111114,54
4_9,57.436563100101445,10.553303774721646,219159000,54
4_9,57.436563100101445,10.553303774721646,245613000,54
4_9,57.436563100101445,10.553303774721646,219000003,54
4_9,57.436563100101445,10.553303774721646,257981000,54
4_9,57.436563100101445,10.553303774721646,219001239,54
4_9,57.436563100101445,10.553303774721646,219005787,54
4_9,57.436563100101445,10.553303774721646,257755600,54
4_9,57.436563100101445,10.553303774721646,219002732,54
4_9,57.436563100101445,10.553303774721646,258349500,54
30_5,55.85734484715889,9.863743601550874,255915683,108
30_5,55.85734484715889,9.863743601550874,219024814,108
30_5,55.85734484715889,9.863743601550874,219016645,108
9_8,56.99036545981151,10.307704051314905,219000872,109
9_8,56.99036545981151,10.307704051314905,219026522,109
9_8,56.99036545981151,10.307704051314905,219015583,109
9_8,56.99036545981151,10.307704051314905,219001211,109
9_8,56.99036545981151,10.307704051314905,219023731,109
9_8,56.99036545981151,10.307704051314905,219015791,109
9_8,56.99036545981151,10.307704051314905,219000873,109
9_8,56.99036545981151,10.307704051314905,219032344,109
9_8,56.99036545981151,10.307704051314905,219001013,109
52_0,54.63767677928087,11.37986140240418,245693000,57
52_0,54.63767677928087,11.37986140240418,246607000,57
52_0,54.63767677928087,11.37986140240418,244582000,57
52_0,54.63767677928087,11.37986140240418,255915769,57
52_0,54.63767677928087,11.37986140240418,244475000,57
52_0,54.63767677928087,11.37986140240418,245875000,57
52_0,54.63767677928087,11.37986140240418,218197000,57
52_0,54.63767677928087,11.37986140240418,209535000,57
52_0,54.63767677928087,11.37986140240418,244890000,57
52_0,54.63767677928087,11.37986140240418,246925000,57
52_0,54.63767677928087,11.37986140240418,246702000,57
52_0,54.63767677928087,11.37986140240418,245489000,57
52_0,54.63767677928087,11.37986140240418,245043000,57
52_0,54.63767677928087,11.37986140240418,244750806,57
52_0,54.63767677928087,11.37986140240418,244468000,57
52_0,54.63767677928087,11.37986140240418,235116828,57
52_0,54.63767677928087,11.37986140240418,235091458,57
52_0,54.63767677928087,11.37986140240418,205210000,57
52_0,54.63767677928087,11.37986140240418,205214000,57
52_0,54.63767677928087,11.37986140240418,219033077,57
52_0,54.63767677928087,11.37986140240418,219032896,57
52_0,54.63767677928087,11.37986140240418,219032788,57
52_0,54.63767677928087,11.37986140240418,219031274,57
52_0,54.63767677928087,11.37986140240418,992111010,57
3_5,55.679053219954,12.639026170131684,244870327,19
3_5,55.679053219954,12.639026170131684,245455000,19
3_5,55.679053219954,12.639026170131684,265724260,19
3_5,55.679053219954,12.639026170131684,219026071,19
3_5,55.679053219954,12.639026170131684,219004907,19
3_5,55.679053219954,12.639026170131684,244641000,19
3_5,55.679053219954,12.639026170131684,636018750,19
0_4,55.47436020981313,8.422006226909087,2190045,4
0_4,55.47436020981313,8.422006226909087,219024783,4
0_4,55.47436020981313,8.422006226909087,219000771,4
0_4,55.47436020981313,8.422006226909087,219001266,4
0_4,55.47436020981313,8.422006226909087,219029698,4
0_4,55.47436020981313,8.422006226909087,244834000,4
0_4,55.47436020981313,8.422006226909087,232040897,4
0_4,55.47436020981313,8.422006226909087,219017273,4
0_4,55.47436020981313,8.422006226909087,219010252,4
0_4,55.47436020981313,8.422006226909087,219000618,4
0_4,55.47436020981313,8.422006226909087,235102532,4
0_4,55.47436020981313,8.422006226909087,220228000,4
0_4,55.47436020981313,8.422006226909087,219019804,4
0_4,55.47436020981313,8.422006226909087,219011225,4
0_4,55.47436020981313,8.422006226909087,219003561,4
0_4,55.47436020981313,8.422006226909087,219011867,4
0_4,55.47436020981313,8.422006226909087,219001189,4
0_4,55.47436020981313,8.422006226909087,219001695,4
0_4,55.47436020981313,8.422006226909087,219001265,4
0_4,55.47436020981313,8.422006226909087,219019936,4
0_4,55.47436020981313,8.422006226909087,219009041,4
0_4,55.47436020981313,8.422006226909087,219459000,4
0_4,55.47436020981313,8.422006226909087,219033166,4
0_4,55.47436020981313,8.422006226909087,244750825,4
0_4,55.47436020981313,8.422006226909087,219025992,4
0_4,55.47436020981313,8.422006226909087,219031153,4
0_4,55.47436020981313,8.422006226909087,219028839,4
0_4,55.47436020981313,8.422006226909087,219001771,4
0_4,55.47436020981313,8.422006226909087,219026489,4
0_4,55.47436020981313,8.422006226909087,219019934,4
0_4,55.47436020981313,8.422006226909087,219026490,4
0_4,55.47436020981313,8.422006226909087,219013179,4
0_4,55.47436020981313,8.422006226909087,219027992,4
0_4,55.47436020981313,8.422006226909087,677064088,4
0_4,55.47436020981313,8.422006226909087,219381000,4
0_4,55.47436020981313,8.422006226909087,219171000,4
0_4,55.47436020981313,8.422006226909087,277547000,4
0_4,55.47436020981313,8.422006226909087,277346000,4
0_4,55.47436020981313,8.422006226909087,219026231,4
0_4,55.47436020981313,8.422006226909087,219812000,4
0_4,55.47436020981313,8.422006226909087,231074000,4
3_6,56.0008155260524,8.127384821140675,219024651,110
3_6,56.0008155260524,8.127384821140675,219023521,110
3_6,56.0008155260524,8.127384821140675,219009763,110
3_6,56.0008155260524,8.127384821140675,219009042,110
3_6,56.0008155260524,8.127384821140675,219018493,110
3_6,56.0008155260524,8.127384821140675,219027988,110
3_6,56.0008155260524,8.127384821140675,235003400,110
3_6,56.0008155260524,8.127384821140675,235008380,110
3_6,56.0008155260524,8.127384821140675,261004881,110
3_6,56.0008155260524,8.127384821140675,219922000,110
3_6,56.0008155260524,8.127384821140675,219001039,110
3_6,56.0008155260524,8.127384821140675,219002786,110
3_6,56.0008155260524,8.127384821140675,219862000,110
3_6,56.0008155260524,8.127384821140675,220283000,110
3_6,56.0008155260524,8.127384821140675,220623000,110
3_6,56.0008155260524,8.127384821140675,219011224,110
3_6,56.0008155260524,8.127384821140675,219014012,110
3_6,56.0008155260524,8.127384821140675,261003012,110
3_6,56.0008155260524,8.127384821140675,219000186,110
3_6,56.0008155260524,8.127384821140675,235074473,110
3_6,56.0008155260524,8.127384821140675,219034015,110
3_6,56.0008155260524,8.127384821140675,219460000,110
3_6,56.0008155260524,8.127384821140675,219014519,110
3_6,56.0008155260524,8.127384821140675,219017784,110
3_6,56.0008155260524,8.127384821140675,219034014,110
3_6,56.0008155260524,8.127384821140675,219034345,110
3_6,56.0008155260524,8.127384821140675,219021428,110
3_6,56.0008155260524,8.127384821140675,220383000,110
3_6,56.0008155260524,8.127384821140675,219001181,110
8_6,56.04483391997615,12.688621575925639,265041000,31
8_6,56.04483391997615,12.688621575925639,219622000,31
8_6,56.04483391997615,12.688621575925639,219230000,31
8_6,56.04483391997615,12.688621575925639,219000368,31
8_6,56.04483391997615,12.688621575925639,265504660,31
8_6,56.04483391997615,12.688621575925639,265504690,31
8_6,56.04483391997615,12.688621575925639,219014974,31
8_6,56.04483391997615,12.688621575925639,220476000,31
8_6,56.04483391997615,12.688621575925639,219027899,31
8_6,56.04483391997615,12.688621575925639,265563720,31
37_4,55.67541884118214,11.099718891483112,220272000,97
37_4,55.67541884118214,11.099718891483112,220259000,97
37_4,55.67541884118214,11.099718891483112,219017151,97
37_4,55.67541884118214,11.099718891483112,219002349,97
37_4,55.67541884118214,11.099718891483112,220474000,97
37_4,55.67541884118214,11.099718891483112,219005059,97
37_4,55.67541884118214,11.099718891483112,219003966,97
37_4,55.67541884118214,11.099718891483112,219001253,97
37_4,55.67541884118214,11.099718891483112,219010747,97
37_4,55.67541884118214,11.099718891483112,219000176,97
37_4,55.67541884118214,11.099718891483112,375052000,97
29_4,55.64679925652207,12.552056057038188,219022182,19
29_4,55.64679925652207,12.552056057038188,219026305,19
29_4,55.64679925652207,12.552056057038188,219026301,19
29_4,55.64679925652207,12.552056057038188,219026304,19
29_3,55.450278926408394,8.479394271794055,219573000,4
29_3,55.450278926408394,8.479394271794055,244140000,4
29_3,55.450278926408394,8.479394271794055,219298000,4
29_3,55.450278926408394,8.479394271794055,219387000,4
29_3,55.450278926408394,8.479394271794055,246818000,4
29_3,55.450278926408394,8.479394271794055,244643000,4
29_3,55.450278926408394,8.479394271794055,246819000,4
29_3,55.450278926408394,8.479394271794055,219596000,4
29_3,55.450278926408394,8.479394271794055,211809000,4
29_3,55.450278926408394,8.479394271794055,211341960,4
29_3,55.450278926408394,8.479394271794055,255806364,4
16_5,55.71560000468878,4.74866098190382,992191528,94
16_5,55.71560000468878,4.74866098190382,992191527,94
16_5,55.71560000468878,4.74866098190382,992191526,94
23_7,56.69697707377809,8.236351985887756,219024185,9
23_7,56.69697707377809,8.236351985887756,219014011,9
23_7,56.69697707377809,8.236351985887756,219794000,9
56_0,54.682121334019754,9.991578331721437,211800420,111
56_0,54.682121334019754,9.991578331721437,211517200,111
56_0,54.682121334019754,9.991578331721437,211519000,111
1_8,56.801974517451605,9.023494328978218,219005827,112
1_8,56.801974517451605,9.023494328978218,219000859,112
1_8,56.801974517451605,9.023494328978218,219005826,112
1_8,56.801974517451605,9.023494328978218,219016683,112
26_1,55.01629340097101,8.440166795598612,209392000,113
26_1,55.01629340097101,8.440166795598612,211235200,113
26_1,55.01629340097101,8.440166795598612,211609560,113
26_1,55.01629340097101,8.440166795598612,246135000,113
26_1,55.01629340097101,8.440166795598612,245914000,113
23_5,55.75417975660045,11.324583755110359,219000584,114
23_5,55.75417975660045,11.324583755110359,219000988,114
23_5,55.75417975660045,11.324583755110359,219000899,114
23_5,55.75417975660045,11.324583755110359,219013667,114
15_5,55.7151452493532,10.015953092625606,257898920,115
15_5,55.7151452493532,10.015953092625606,271001075,115
15_5,55.7151452493532,10.015953092625606,219023737,115
15_5,55.7151452493532,10.015953092625606,219032368,115
15_5,55.7151452493532,10.015953092625606,219000184,115
32_5,55.86627738028494,12.82430502800883,305167000,29
32_5,55.86627738028494,12.82430502800883,265698740,29
32_5,55.86627738028494,12.82430502800883,265527020,29
32_5,55.86627738028494,12.82430502800883,265524530,29
32_5,55.86627738028494,12.82430502800883,230692000,29
32_5,55.86627738028494,12.82430502800883,265572330,29
32_5,55.86627738028494,12.82430502800883,265806660,29
32_5,55.86627738028494,12.82430502800883,265797590,29
3_7,56.408348675196414,10.924255141119573,219003826,83
3_7,56.408348675196414,10.924255141119573,219016759,83
3_7,56.408348675196414,10.924255141119573,219027290,83
3_7,56.408348675196414,10.924255141119573,219030504,83
3_7,56.408348675196414,10.924255141119573,219032300,83
3_7,56.408348675196414,10.924255141119573,219871000,83
3_7,56.408348675196414,10.924255141119573,219004242,83
3_7,56.408348675196414,10.924255141119573,219006598,83
3_7,56.408348675196414,10.924255141119573,219031740,83
3_7,56.408348675196414,10.924255141119573,219002661,83
3_7,56.408348675196414,10.924255141119573,219029706,83
3_7,56.408348675196414,10.924255141119573,219002731,83
3_7,56.408348675196414,10.924255141119573,219012639,83
3_7,56.408348675196414,10.924255141119573,219018865,83
3_7,56.408348675196414,10.924255141119573,219024784,83
3_7,56.408348675196414,10.924255141119573,265859000,83
3_7,56.408348675196414,10.924255141119573,219002769,83
3_7,56.408348675196414,10.924255141119573,219015233,83
3_7,56.408348675196414,10.924255141119573,219007835,83
3_7,56.408348675196414,10.924255141119573,219016873,83
3_7,56.408348675196414,10.924255141119573,219018044,83
3_7,56.408348675196414,10.924255141119573,219033041,83
3_7,56.408348675196414,10.924255141119573,230692000,83
3_7,56.408348675196414,10.924255141119573,219029904,83
25_10,57.68250600131661,11.649267661412377,266128000,86
25_10,57.68250600131661,11.649267661412377,266064000,86
25_10,57.68250600131661,11.649267661412377,266322000,86
26_10,57.686143660363264,11.867021585696166,265514840,35
26_10,57.686143660363264,11.867021585696166,265511420,35
26_10,57.686143660363264,11.867021585696166,266336000,35
26_10,57.686143660363264,11.867021585696166,231848000,35
26_10,57.686143660363264,11.867021585696166,231859000,35
26_10,57.686143660363264,11.867021585696166,265797830,35
26_10,57.686143660363264,11.867021585696166,636023946,35
26_10,57.686143660363264,11.867021585696166,255806464,35
26_10,57.686143660363264,11.867021585696166,265036400,35
26_10,57.686143660363264,11.867021585696166,255805899,35
19_7,56.66206900057023,12.856775329818248,219014875,43
19_7,56.66206900057023,12.856775329818248,231848000,43
19_7,56.66206900057023,12.856775329818248,265608060,43
2_10,57.59559472482594,11.689444344492612,230042000,116
2_10,57.59559472482594,11.689444344492612,265056000,116
2_10,57.59559472482594,11.689444344492612,244340000,116
39_0,54.47223267643167,9.036614838132184,211634540,117
39_0,54.47223267643167,9.036614838132184,211493380,117
39_0,54.47223267643167,9.036614838132184,211379770,117
39_0,54.47223267643167,9.036614838132184,244677000,117
39_0,54.47223267643167,9.036614838132184,211796430,117
39_0,54.47223267643167,9.036614838132184,218037720,117
39_0,54.47223267643167,9.036614838132184,211209290,117
39_0,54.47223267643167,9.036614838132184,211152520,117
39_0,54.47223267643167,9.036614838132184,211731030,117
39_0,54.47223267643167,9.036614838132184,211294830,117
39_0,54.47223267643167,9.036614838132184,305502000,117
39_0,54.47223267643167,9.036614838132184,211291160,117
39_0,54.47223267643167,9.036614838132184,211291150,117
39_0,54.47223267643167,9.036614838132184,218030430,117
39_0,54.47223267643167,9.036614838132184,211667470,117
39_0,54.47223267643167,9.036614838132184,211317290,117
39_0,54.47223267643167,9.036614838132184,211398000,117
39_0,54.47223267643167,9.036614838132184,211243440,117
10_8,57.04922760002527,10.056521339303865,218816000,118
10_8,57.04922760002527,10.056521339303865,219001236,118
10_8,57.04922760002527,10.056521339303865,219012563,118
10_8,57.04922760002527,10.056521339303865,219001083,118
10_8,57.04922760002527,10.056521339303865,219164000,118
10_8,57.04922760002527,10.056521339303865,219001211,118
23_8,57.320778008846844,11.126077305169103,219004616,22
23_8,57.320778008846844,11.126077305169103,220341000,22
23_8,57.320778008846844,11.126077305169103,220092000,22
23_8,57.320778008846844,11.126077305169103,219006219,22
23_8,57.320778008846844,11.126077305169103,219002005,22
23_8,57.320778008846844,11.126077305169103,219005866,22
23_8,57.320778008846844,11.126077305169103,219006835,22
23_8,57.320778008846844,11.126077305169103,219001149,22
23_8,57.320778008846844,11.126077305169103,219004473,22
23_8,57.320778008846844,11.126077305169103,220046000,22
23_8,57.320778008846844,11.126077305169103,220349000,22
23_8,57.320778008846844,11.126077305169103,220279000,22
23_8,57.320778008846844,11.126077305169103,220127000,22
23_8,57.320778008846844,11.126077305169103,219000855,22
23_8,57.320778008846844,11.126077305169103,219009335,22
23_8,57.320778008846844,11.126077305169103,219009229,22
3_9,57.43132302582405,10.536327215530584,219028949,54
3_9,57.43132302582405,10.536327215530584,219000148,54
3_9,57.43132302582405,10.536327215530584,219000416,54
3_9,57.43132302582405,10.536327215530584,219000469,54
3_9,57.43132302582405,10.536327215530584,219000192,54
3_9,57.43132302582405,10.536327215530584,219158000,54
3_9,57.43132302582405,10.536327215530584,219007678,54
3_9,57.43132302582405,10.536327215530584,219007679,54
3_9,57.43132302582405,10.536327215530584,219000468,54
3_9,57.43132302582405,10.536327215530584,219000093,54
3_9,57.43132302582405,10.536327215530584,219002066,54
3_9,57.43132302582405,10.536327215530584,220436000,54
3_9,57.43132302582405,10.536327215530584,220189000,54
29_5,55.85689285394434,12.832190698350622,265054000,29
29_5,55.85689285394434,12.832190698350622,265756000,29
29_5,55.85689285394434,12.832190698350622,265952000,29
29_5,55.85689285394434,12.832190698350622,219945000,29
29_5,55.85689285394434,12.832190698350622,218800000,29
29_5,55.85689285394434,12.832190698350622,314218000,29
0_10,57.59376953912584,9.961703324806981,220051000,15
0_10,57.59376953912584,9.961703324806981,219007577,15
0_10,57.59376953912584,9.961703324806981,219012521,15
0_10,57.59376953912584,9.961703324806981,259490000,15
0_10,57.59376953912584,9.961703324806981,219021176,15
0_10,57.59376953912584,9.961703324806981,219007596,15
0_10,57.59376953912584,9.961703324806981,219006443,15
0_10,57.59376953912584,9.961703324806981,220135000,15
0_10,57.59376953912584,9.961703324806981,219796000,15
0_10,57.59376953912584,9.961703324806981,219003959,15
0_10,57.59376953912584,9.961703324806981,219013485,15
0_10,57.59376953912584,9.961703324806981,219009907,15
0_10,57.59376953912584,9.961703324806981,219787000,15
